"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,201213238,Driver,Male, 52,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201213240,Driver,Male, 46,Serious,1,">1 party, dvr prime fault",Asian
1,201213241,Driver,Male, 21,Not injured,1,">1 party, dvr prime fault",European
1,201213241,Driver,Male, 22,Serious,2,">1 party, no dvr fault",European
1,201213243,Driver,Female, 44,Not injured,1,">1 party, dvr prime fault",Asian
1,201213244,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201213249,Driver,Female, 37,Not injured,1,"1 veh, dvr at fault",European
1,201213252,Driver,Male, 32,Not injured,1,">1 party, dvr prime fault",Unknown
1,201213256,Driver,Male, 54,Serious,1,"1 veh, dvr at fault",European
1,201213257,Driver,Male, 23,Serious,1,">1 party, dvr prime fault",European
1,201213257,Driver,Male, 39,Not injured,2,">1 party, no dvr fault",European
1,201213259,Driver,Female, 27,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201213260,Driver,Female, 41,Not injured,1,">1 party, dvr prime fault",European
1,201213260,Other,Male, 38,Serious,2,">1 party, dvr part fault",European
1,201213261,Driver,Male, 78,Not injured,1,">1 party, no dvr fault",European
1,201213264,Driver,Male, 18,Minor,1,">1 party, dvr prime fault",Fijian
1,201213264,Driver,Unknown,,Not injured,2,">1 party, dvr part fault",Unknown
1,201213264,Passenger,Female, 16,Minor,1,">1 party, dvr prime fault",European
1,201213264,Passenger,Female, 17,Minor,1,">1 party, dvr prime fault",European
1,201213264,Passenger,Male, 18,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201213266,Driver,Male, 29,Serious,1,"1 veh, dvr at fault",European
1,201213266,Passenger,Female, 26,Serious,1,"1 veh, dvr at fault",European
1,201213266,Passenger,Male, 24,Serious,1,"1 veh, dvr at fault",European
1,201213267,Driver,Male, 48,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201213270,Driver,Male, 55,Serious,1,"1 veh, dvr at fault",European
1,201213272,Driver,Female, 39,Serious,1,"1 veh, dvr at fault",European
1,201213275,Driver,Female, 50,Serious,3,">1 party, no dvr fault",NZ Maori
1,201213275,Driver,Male, 29,Not injured,1,">1 party, dvr prime fault",European
1,201213275,Driver,Male, 57,Not injured,2,">1 party, no dvr fault",European
1,201213280,Driver,Male, 28,Not injured,3,">1 party, no dvr fault",Unknown
1,201213280,Driver,Male, 36,Not injured,1,">1 party, dvr prime fault",European
1,201213280,Driver,Male, 51,Serious,2,">1 party, no dvr fault",Asian
1,201213291,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",European
1,201213291,Driver,Male, 38,Minor,2,">1 party, no dvr fault",European
1,201213291,Passenger,Female,  3,Minor,2,">1 party, no dvr fault",Unknown
1,201213291,Passenger,Female, 29,Minor,2,">1 party, no dvr fault",Unknown
1,201213291,Passenger,Male,  7,Minor,2,">1 party, no dvr fault",Unknown
1,201213291,Passenger,Male, 17,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201213292,Driver,Male, 43,Serious,1,"1 veh, dvr at fault",European
1,201213293,Driver,Female, 26,Minor,1,"1 veh, dvr at fault",European
1,201213293,Passenger,Male, 26,Serious,1,"1 veh, dvr at fault",European
1,201213296,Driver,Female, 47,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201220001,Driver,Female, 20,Fatal,1,">1 party, dvr prime fault",European
1,201220001,Driver,Male, 36,Serious,2,">1 party, no dvr fault",European
1,201220001,Passenger,Female, 31,Serious,2,">1 party, no dvr fault",European
1,201220002,Driver,Female, 76,Minor,1,"1 veh, dvr at fault",European
1,201220002,Passenger,Female, 84,Fatal,1,"1 veh, dvr at fault",European
1,201220003,Driver,Female, 25,Minor,1,">1 party, no dvr fault",European
1,201220003,Driver,Male, 29,Fatal,2,">1 party, dvr prime fault",European
1,201220003,Passenger,Female, 25,Fatal,2,">1 party, dvr prime fault",Asian
1,201220003,Passenger,Female, 26,Serious,1,">1 party, no dvr fault",Asian
1,201220003,Passenger,Female, 29,Serious,2,">1 party, dvr prime fault",Asian
1,201220003,Passenger,Male, 24,Minor,2,">1 party, dvr prime fault",Asian
1,201220004,Driver,Male, 58,Serious,1,"1 veh, dvr at fault",European
1,201220004,Passenger,Female, 57,Fatal,1,"1 veh, dvr at fault",European
1,201220005,Driver,Male, 32,Fatal,1,"1 veh, dvr at fault",European
1,201220006,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220007,Driver,Male, 26,Fatal,1,"1 veh, dvr at fault",European
1,201220008,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",European
1,201220008,Passenger,Female, 20,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201220008,Passenger,Female, 22,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201220008,Passenger,Male, 26,Serious,1,"1 veh, dvr at fault",European
1,201220009,Driver,Female, 66,Fatal,2,">1 party, no dvr fault",European
1,201220009,Driver,Male, 65,Serious,1,">1 party, dvr prime fault",European
1,201220010,Driver,Male, 21,Not injured,2,">1 party, no dvr fault",European
1,201220010,Other,Male, 72,Fatal,1,">1 party, dvr prime fault",European
1,201220011,Driver,Female,,Minor,1,"1 veh, no dvr fault",Unknown
1,201220011,Passenger,Female, 15,Minor,1,"1 veh, no dvr fault",NZ Maori
1,201220011,Passenger,Female, 37,Minor,1,"1 veh, no dvr fault",NZ Maori
1,201220011,Passenger,Female, 38,Fatal,1,"1 veh, no dvr fault",NZ Maori
1,201220011,Passenger,Male, 22,Serious,1,"1 veh, no dvr fault",NZ Maori
1,201220012,Driver,Male, 23,Minor,1,"1 veh, dvr at fault",European
1,201220012,Passenger,Male, 20,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201220012,Passenger,Male, 26,Minor,1,"1 veh, dvr at fault",European
1,201220013,Driver,Male, 62,Not injured,1,">1 party, no dvr fault",European
1,201220015,Driver,Male, 44,Serious,2,">1 party, no dvr fault",European
1,201220015,Driver,Male, 60,Fatal,1,">1 party, dvr prime fault",European
1,201220015,Passenger,Female, 11,Minor,2,">1 party, no dvr fault",European
1,201220016,Driver,Male, 29,Serious,2,">1 party, no dvr fault",European
1,201220016,Driver,Male, 63,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201220016,Passenger,Male, 65,Serious,2,">1 party, no dvr fault",European
1,201220017,Driver,Male, 84,Fatal,1,"1 veh, no dvr fault",European
1,201220018,Driver,Female, 42,Not injured,1,">1 party, dvr prime fault",European
1,201220018,Driver,Male, 97,Fatal,2,">1 party, no dvr fault",European
1,201220019,Driver,Male, 24,Fatal,1,">1 party, dvr prime fault",European
1,201220019,Driver,Male, 61,Minor,2,">1 party, no dvr fault",European
1,201220020,Driver,Male, 40,Fatal,1,"1 veh, dvr at fault",European
1,201220020,Passenger,Male, 10,Minor,1,"1 veh, dvr at fault",European
1,201220021,Driver,Female, 82,Fatal,1,">1 party, dvr prime fault",European
1,201220021,Driver,Male, 44,Serious,2,">1 party, no dvr fault",Unknown
1,201220021,Passenger,Female, 14,Minor,2,">1 party, no dvr fault",Unknown
1,201220021,Passenger,Female, 44,Minor,2,">1 party, no dvr fault",European
1,201220021,Passenger,Male, 10,Minor,2,">1 party, no dvr fault",Unknown
1,201220022,Driver,Male, 40,Serious,1,"1 veh, no dvr fault",Asian
1,201220022,Passenger,Male, 39,Serious,1,"1 veh, no dvr fault",Asian
1,201220022,Passenger,Male, 49,Fatal,1,"1 veh, no dvr fault",Asian
1,201220023,Driver,Male, 46,Not injured,1,">1 party, no dvr fault",European
1,201220024,Driver,Male, 52,Not injured,1,">1 party, no dvr fault",European
1,201220025,Driver,Male, 16,Fatal,1,">1 party, dvr prime fault",European
1,201220025,Driver,Male, 39,Not injured,2,">1 party, no dvr fault",European
1,201220026,Driver,Male, 19,Fatal,1,"1 veh, no dvr fault",European
1,201220026,Passenger,Male, 19,Fatal,1,"1 veh, no dvr fault",NZ Maori
1,201220027,Driver,Male, 66,Fatal,1,"1 veh, dvr at fault",European
1,201220028,Driver,Female, 50,Fatal,2,">1 party, dvr prime fault",European
1,201220028,Driver,Male, 18,Not injured,1,">1 party, no dvr fault",European
1,201220029,Driver,Male, 18,Fatal,1,"1 veh, dvr at fault",European
1,201220029,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,201220030,Driver,Male, 72,Fatal,1,"1 veh, dvr at fault",European
1,201220031,Driver,Male,,Not injured,1,">1 party, dvr prime fault",European
1,201220032,Driver,Male, 72,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220034,Driver,Male, 17,Fatal,1,"1 veh, dvr at fault",European
1,201220034,Passenger,Male, 17,Serious,1,"1 veh, dvr at fault",Unknown
1,201220035,Driver,Male, 53,Fatal,2,">1 party, dvr part fault",European
1,201220035,Driver,Male, 69,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201220038,Driver,Male, 20,Not injured,2,">1 party, no dvr fault",European
1,201220038,Driver,Male, 91,Fatal,1,">1 party, dvr prime fault",European
1,201220039,Driver,Male, 59,Not injured,2,">1 party, no dvr fault",European
1,201220039,Driver,Male, 73,Fatal,1,">1 party, dvr prime fault",European
1,201220039,Passenger,Male, 62,Minor,1,">1 party, dvr prime fault",European
1,201220039,Passenger,Male, 75,Serious,1,">1 party, dvr prime fault",European
1,201220040,Driver,Female, 83,Not injured,1,">1 party, dvr prime fault",European
1,201220041,Driver,Male, 63,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220042,Driver,Female, 18,Fatal,1,"1 veh, no dvr fault",European
1,201220043,Driver,Male, 73,Not injured,1,">1 party, no dvr fault",European
1,201220044,Driver,Female, 77,Fatal,1,"1 veh, no dvr fault",European
1,201220045,Driver,Male, 72,Fatal,1,"1 veh, dvr at fault",European
1,201220046,Driver,Male, 18,Not injured,1,"1 veh, dvr at fault",European
1,201220047,Driver,Female, 31,Fatal,1,"1 veh, dvr at fault",European
1,201220047,Passenger,Male, 29,Minor,1,"1 veh, dvr at fault",European
1,201220048,Driver,Male, 19,Fatal,1,">1 party, dvr prime fault",European
1,201220048,Driver,Male, 31,Minor,2,">1 party, no dvr fault",European
1,201220049,Driver,Male, 27,Fatal,1,"1 veh, dvr at fault",European
1,201220051,Driver,Male, 20,Minor,2,">1 party, dvr prime fault",European
1,201220051,Driver,Male, 26,Serious,1,">1 party, no dvr fault",European
1,201220051,Passenger,Female, 24,Fatal,1,">1 party, no dvr fault",European
1,201220051,Passenger,Male,  4,Minor,1,">1 party, no dvr fault",European
1,201220052,Driver,Male, 46,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201220052,Driver,Male, 46,Not injured,2,">1 party, no dvr fault",European
1,201220053,Driver,Male, 32,Fatal,1,"1 veh, dvr at fault",European
1,201220054,Driver,Male, 21,Not injured,1,"1 veh, dvr at fault",European
1,201220054,Passenger,Male, 43,Fatal,1,"1 veh, dvr at fault",European
1,201220055,Driver,Male, 68,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220056,Driver,Male, 23,Serious,1,">1 party, dvr prime fault",European
1,201220056,Driver,Male, 30,Fatal,2,">1 party, dvr part fault",European
1,201220057,Driver,Female, 23,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220058,Driver,Female, 56,Serious,2,">1 party, no dvr fault",European
1,201220058,Driver,Male, 25,Minor,1,">1 party, dvr prime fault",Asian
1,201220058,Passenger,Female, 23,Serious,1,">1 party, dvr prime fault",Asian
1,201220058,Passenger,Female, 24,Serious,1,">1 party, dvr prime fault",Asian
1,201220058,Passenger,Male, 82,Fatal,2,">1 party, no dvr fault",European
1,201220058,Passenger,Male,,Serious,1,">1 party, dvr prime fault",Asian
1,201220059,Driver,Male, 48,Not injured,3,,European
1,201220059,Other,Male, 34,Fatal,1,"1 veh, dvr at fault",Asian
1,201220060,Driver,Male, 25,Minor,2,">1 party, no dvr fault",European
1,201220060,Driver,Male, 58,Fatal,1,">1 party, dvr prime fault",European
1,201220061,Driver,Female, 20,Serious,1,">1 party, dvr prime fault",Asian
1,201220061,Driver,Male, 43,Fatal,3,">1 party, no dvr fault",European
1,201220061,Driver,Male, 54,Fatal,2,">1 party, no dvr fault",European
1,201220061,Driver,Male, 55,Minor,4,">1 party, no dvr fault",European
1,201220061,Passenger,Female, 27,Serious,3,">1 party, no dvr fault",European
1,201220062,Driver,Male, 48,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201220062,Passenger,Male, 31,Fatal,1,"1 veh, dvr at fault",Unknown
1,201220063,Driver,Female, 32,Not injured,1,">1 party, no dvr fault",European
1,201220064,Driver,Male, 24,Fatal,1,"1 veh, dvr at fault",European
1,201220065,Driver,Male, 28,Minor,1,"1 veh, dvr at fault",European
1,201220065,Passenger,Male, 64,Fatal,1,"1 veh, dvr at fault",European
1,201220066,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",European
1,201221005,Driver,Female, 64,Serious,1,"1 veh, dvr at fault",European
1,201221008,Driver,Female, 35,Serious,1,">1 party, dvr prime fault",European
1,201221008,Driver,Male, 79,Not injured,2,">1 party, no dvr fault",European
1,201221008,Passenger,Female, 80,Serious,2,">1 party, no dvr fault",European
1,201221012,Driver,Male, 66,Serious,2,">1 party, dvr prime fault",European
1,201221012,Driver,Male, 68,Not injured,1,">1 party, no dvr fault",European
1,201221024,Driver,Male, 19,Not injured,1,">1 party, dvr prime fault",European
1,201221032,Driver,Male, 40,Not injured,2,">1 party, no dvr fault",European
1,201221032,Other,Female, 29,Serious,1,">1 party, dvr prime fault",European
1,201221034,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201221036,Driver,Female, 45,Minor,2,">1 party, no dvr fault",European
1,201221036,Driver,Female, 79,Serious,1,">1 party, dvr prime fault",European
1,201221044,Driver,Male, 25,Not injured,2,">1 party, dvr prime fault",European
1,201221044,Other,Female, 56,Serious,1,">1 party, no dvr fault",Unknown
1,201221061,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",Asian
1,201221061,Passenger,Female, 17,Serious,1,">1 party, dvr prime fault",Asian
1,201221062,Other,Male, 24,Minor,1,">1 party, no dvr fault",European
1,201221072,Driver,Male, 21,Minor,1,">1 party, dvr prime fault",Unknown
1,201221072,Driver,Male, 24,Not injured,2,">1 party, no dvr fault",European
1,201221072,Passenger,Male, 21,Serious,1,">1 party, dvr prime fault",European
1,201221072,Passenger,Male, 21,Minor,1,">1 party, dvr prime fault",European
1,201221088,Driver,Female, 36,Not injured,2,">1 party, no dvr fault",European
1,201221088,Other,Male, 29,Serious,1,">1 party, dvr prime fault",European
1,201221092,Driver,Female, 34,Serious,1,">1 party, dvr part fault",European
1,201221092,Driver,Male, 40,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201221092,Passenger,Male, 40,Serious,1,">1 party, dvr part fault",European
1,201221095,Driver,Male, 49,Serious,1,"1 veh, dvr at fault",European
1,201221095,Passenger,Female, 47,Minor,1,"1 veh, dvr at fault",European
1,201221105,Driver,Female, 49,Minor,2,">1 party, no dvr fault",European
1,201221105,Driver,Male, 50,Serious,1,">1 party, dvr prime fault",Other
1,201221105,Passenger,Female, 53,Minor,1,">1 party, dvr prime fault",Other
1,201221106,Driver,Male, 54,Serious,1,"1 veh, dvr at fault",European
1,201221113,Driver,Male, 21,Serious,1,">1 party, dvr prime fault",European
1,201221113,Driver,Male, 44,Not injured,2,">1 party, no dvr fault",European
1,201221113,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",European
1,201221113,Passenger,Male,,Serious,1,">1 party, dvr prime fault",European
1,201221116,Driver,Male, 31,Minor,1,">1 party, dvr prime fault",European
1,201221116,Driver,Male, 55,Serious,2,">1 party, no dvr fault",European
1,201221130,Driver,Male, 54,Not injured,1,">1 party, dvr prime fault",European
1,201221132,Driver,Male, 57,Not injured,1,">1 party, dvr prime fault",European
1,201221133,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",European
1,201221133,Other,Male,,Serious,2,">1 party, dvr part fault",European
1,201221134,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",Asian
1,201221148,Driver,Female, 20,Serious,1,">1 party, no dvr fault",European
1,201221148,Driver,Male, 27,Minor,2,">1 party, dvr prime fault",European
1,201221148,Passenger,Female, 13,Minor,1,">1 party, no dvr fault",Unknown
1,201221148,Passenger,Female, 25,Minor,2,">1 party, dvr prime fault",Unknown
1,201221151,Driver,Female, 35,Not injured,1,">1 party, dvr prime fault",European
1,201221151,Driver,Male, 38,Not injured,2,">1 party, no dvr fault",European
1,201221151,Passenger,Female, 26,Serious,1,">1 party, dvr prime fault",Unknown
1,201221153,Driver,Male, 36,Not injured,1,">1 party, no dvr fault",European
1,201221153,Other,Male, 16,Serious,2,">1 party, dvr part fault",European
1,201221160,Driver,Male, 34,Minor,1,"1 veh, dvr at fault",European
1,201221160,Passenger,Female, 38,Minor,1,"1 veh, dvr at fault",European
1,201221160,Passenger,Female, 48,Minor,1,"1 veh, dvr at fault",Asian
1,201221160,Passenger,Female, 62,Minor,1,"1 veh, dvr at fault",European
1,201221160,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,201221160,Passenger,Male, 58,Minor,1,"1 veh, dvr at fault",European
1,201221164,Driver,Male, 28,Serious,1,"1 veh, dvr at fault",European
1,201221166,Driver,Female, 20,Serious,1,"1 veh, dvr at fault",European
1,201221169,Driver,Male, 36,Serious,1,"1 veh, dvr at fault",European
1,201221175,Driver,Male, 34,Serious,1,">1 party, dvr prime fault",European
1,201221175,Driver,Male, 61,Minor,2,">1 party, no dvr fault",European
1,201221175,Passenger,Female, 26,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201221194,Driver,Female, 63,Not injured,1,">1 party, dvr prime fault",European
1,201221194,Other,Female, 39,Serious,2,">1 party, no dvr fault",European
1,201221201,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",European
1,201221201,Passenger,Female, 24,Minor,1,"1 veh, dvr at fault",European
1,201221201,Passenger,Male, 22,Serious,1,"1 veh, dvr at fault",European
1,201221207,Driver,Female, 27,Not injured,1,">1 party, dvr prime fault",European
1,201221207,Other,Male, 41,Serious,2,">1 party, dvr part fault",NZ Maori
1,201221209,Driver,Female, 56,Serious,1,">1 party, no dvr fault",European
1,201221209,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",European
1,201221212,Driver,Male, 19,Not injured,2,">1 party, dvr prime fault",Asian
1,201221212,Other,Male, 48,Serious,1,">1 party, no dvr fault",European
1,201221216,Driver,Male, 40,Not injured,1,"1 veh, dvr at fault",European
1,201221216,Passenger,Female, 12,Minor,1,"1 veh, dvr at fault",European
1,201221216,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
1,201221217,Driver,Male, 24,Not injured,2,">1 party, dvr prime fault",Asian
1,201221217,Driver,Male, 53,Serious,1,">1 party, no dvr fault",European
1,201221229,Driver,Male, 65,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201221230,Driver,Male, 59,Serious,1,"1 veh, dvr at fault",European
1,201221232,Driver,Female, 71,Serious,2,">1 party, no dvr fault",European
1,201221232,Driver,Male, 22,Serious,1,">1 party, dvr prime fault",European
1,201221234,Driver,Male, 50,Not injured,1,">1 party, no dvr fault",European
1,201221237,Driver,Male, 27,Serious,1,"1 veh, dvr at fault",European
1,201221244,Driver,Male, 45,Serious,1,"1 veh, dvr at fault",European
1,201221257,Driver,Male, 51,Serious,2,">1 party, no dvr fault",European
1,201221257,Driver,Male, 65,Minor,1,">1 party, dvr prime fault",European
1,201221257,Passenger,Female,,Minor,1,">1 party, dvr prime fault",European
1,201221262,Driver,Male, 62,Serious,1,"1 veh, dvr at fault",European
1,201221262,Passenger,Female, 48,Minor,1,"1 veh, dvr at fault",European
1,201221263,Driver,Female, 61,Not injured,1,">1 party, dvr prime fault",European
1,201221263,Other,Male, 43,Serious,2,">1 party, no dvr fault",European
1,201221290,Driver,Male, 50,Serious,1,"1 veh, dvr at fault",Unknown
1,201221291,Driver,Female, 30,Minor,1,">1 party, dvr prime fault",European
1,201221291,Passenger,Female, 35,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201221295,Driver,Male, 17,Not injured,1,">1 party, dvr prime fault",European
1,201221295,Driver,Male, 20,Serious,2,">1 party, no dvr fault",European
2,201221295,Passenger,Female, 17,Serious,1,">1 party, dvr prime fault",European
1,201221295,Passenger,Female, 22,Serious,2,">1 party, no dvr fault",European
1,201221295,Passenger,Female, 35,Serious,2,">1 party, no dvr fault",NZ Maori
1,201221304,Driver,Male, 30,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201221304,Passenger,Male, 55,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201221305,Driver,Male, 16,Not injured,2,">1 party, no dvr fault",European
1,201221305,Driver,Male, 65,Serious,1,">1 party, dvr prime fault",European
1,201221309,Driver,Female, 16,Not injured,1,">1 party, no dvr fault",European
1,201221310,Driver,Male, 45,Serious,1,"1 veh, dvr at fault",European
1,201221317,Driver,Female, 22,Not injured,1,">1 party, no dvr fault",European
1,201221318,Driver,Male, 32,Serious,1,"1 veh, dvr at fault",European
1,201221319,Other,Male, 63,Serious,1,"1 veh, dvr at fault",European
1,201221320,Driver,Female, 28,Serious,1,"1 veh, dvr at fault",European
1,201221327,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",Unknown
1,201221332,Other,Male, 60,Serious,1,"1 veh, dvr at fault",European
1,201221332,Passenger,Female, 58,Serious,1,"1 veh, dvr at fault",European
1,201221333,Driver,Female, 65,Minor,1,">1 party, dvr prime fault",European
1,201221333,Driver,Male, 59,Minor,2,">1 party, dvr part fault",European
1,201221333,Passenger,Female, 57,Serious,2,">1 party, dvr part fault",European
1,201221334,Driver,Male, 58,Not injured,1,">1 party, no dvr fault",European
1,201221335,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,201221343,Driver,Male, 33,Not injured,1,"1 veh, no dvr fault",European
1,201221343,Passenger,Female, 34,Serious,1,"1 veh, no dvr fault",European
1,201221349,Driver,Male, 58,Not injured,1,">1 party, no dvr fault",European
1,201221350,Driver,Male, 37,Serious,1,"1 veh, dvr at fault",European
1,201221352,Driver,Female, 26,Serious,2,">1 party, no dvr fault",European
1,201221352,Driver,Male, 21,Serious,1,">1 party, dvr prime fault",European
1,201221352,Passenger,Female, 21,Minor,1,">1 party, dvr prime fault",European
1,201221352,Passenger,Male, 21,Minor,1,">1 party, dvr prime fault",European
2,201221352,Passenger,Male, 21,Minor,1,">1 party, dvr prime fault",Unknown
1,201221353,Driver,Male, 39,Not injured,2,">1 party, dvr part fault",Other Pacific Islander
1,201221353,Driver,Male, 64,Serious,1,">1 party, dvr prime fault",European
1,201221363,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",Unknown
1,201221363,Passenger,Male, 20,Minor,1,"1 veh, dvr at fault",Asian
1,201221364,Driver,Female, 17,Serious,1,">1 party, dvr prime fault",European
1,201221364,Driver,Male, 49,Not injured,2,">1 party, no dvr fault",European
1,201221365,Driver,Female, 56,Not injured,1,">1 party, no dvr fault",Asian
1,201221366,Driver,Female, 24,Serious,2,">1 party, dvr part fault",European
1,201221366,Driver,Male, 26,Not injured,3,">1 party, no dvr fault",Other
1,201221366,Driver,Male, 42,Not injured,1,">1 party, dvr prime fault",European
1,201221368,Driver,Male, 63,Serious,1,"1 veh, dvr at fault",European
1,201221376,Driver,Female, 42,Not injured,1,">1 party, dvr prime fault",European
1,201221376,Other,Male,,Not injured,2,">1 party, no dvr fault",Unknown
1,201221376,Passenger,Female, 72,Serious,1,">1 party, dvr prime fault",Asian
1,201221376,Passenger,Male, 77,Minor,1,">1 party, dvr prime fault",Asian
1,201221376,Passenger,Male,,Minor,1,">1 party, dvr prime fault",European
1,201221377,Driver,Male, 27,Serious,1,">1 party, dvr prime fault",European
1,201221377,Driver,Male, 43,Not injured,2,">1 party, no dvr fault",European
1,201221382,Driver,Female, 34,Not injured,2,">1 party, dvr prime fault",European
1,201221382,Other,Male, 12,Serious,1,">1 party, dvr part fault",European
1,201221387,Driver,Female, 42,Serious,1,"1 veh, no dvr fault",European
1,201221391,Driver,Male, 47,Not injured,1,">1 party, no dvr fault",European
1,201221396,Driver,Female, 41,Not injured,2,">1 party, dvr prime fault",European
1,201221396,Other,Male, 50,Serious,1,">1 party, no dvr fault",European
1,201221401,Driver,Female, 17,Serious,1,">1 party, dvr prime fault",European
1,201221402,Driver,Female, 41,Not injured,3,">1 party, no dvr fault",European
1,201221402,Driver,Male, 25,Serious,1,">1 party, dvr prime fault",European
1,201221402,Driver,Male, 63,Not injured,2,">1 party, no dvr fault",European
1,201221407,Driver,Male, 23,Minor,1,">1 party, dvr prime fault",European
1,201221407,Passenger,Female, 21,Serious,1,">1 party, dvr prime fault",European
1,201221409,Driver,Female, 42,Serious,2,">1 party, dvr part fault",European
1,201221409,Driver,Male, 22,Minor,1,">1 party, dvr prime fault",European
1,201221409,Passenger,Female,  8,Minor,2,">1 party, dvr part fault",European
1,201221409,Passenger,Male,  6,Minor,2,">1 party, dvr part fault",European
1,201221413,Driver,Male, 38,Minor,2,">1 party, no dvr fault",European
1,201221413,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",Asian
1,201221413,Passenger,Female, 30,Serious,2,">1 party, no dvr fault",European
1,201221413,Passenger,Female, 33,Minor,1,">1 party, dvr prime fault",Asian
1,201221413,Passenger,Male, 35,Minor,1,">1 party, dvr prime fault",Asian
1,201221418,Driver,Male, 17,Serious,1,"1 veh, dvr at fault",European
1,201221419,Driver,Female, 17,Not injured,2,">1 party, dvr prime fault",European
1,201221419,Driver,Male, 51,Not injured,1,">1 party, dvr part fault",Unknown
1,201221419,Passenger,Female,,Serious,1,">1 party, dvr part fault",Unknown
1,201221425,Driver,Female, 17,Minor,1,">1 party, dvr prime fault",European
1,201221425,Driver,Male, 46,Serious,2,">1 party, no dvr fault",NZ Maori
1,201221434,Driver,Female, 58,Not injured,2,">1 party, no dvr fault",European
1,201221434,Other,Female, 57,Serious,1,">1 party, dvr part fault",Unknown
1,201221435,Driver,Male, 54,Not injured,1,">1 party, dvr prime fault",European
1,201221451,Driver,Female, 20,Not injured,2,">1 party, dvr prime fault",European
1,201221451,Driver,Male, 59,Serious,1,">1 party, no dvr fault",Unknown
1,201221452,Driver,Male, 26,Not injured,1,">1 party, no dvr fault",European
1,201221454,Driver,Male, 19,Serious,1,">1 party, no dvr fault",European
1,201221454,Driver,Male, 43,Not injured,2,">1 party, dvr prime fault",European
1,201221456,Driver,Male,,Not injured,1,">1 party, dvr prime fault",Unknown
1,201221456,Other,Male, 48,Serious,2,">1 party, no dvr fault",Unknown
1,201221469,Driver,Male, 56,Serious,1,"1 veh, dvr at fault",European
1,201221476,Driver,Male, 51,Serious,2,">1 party, no dvr fault",European
1,201221476,Driver,Male, 59,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201221478,Driver,Female, 62,Serious,1,">1 party, no dvr fault",European
1,201221478,Driver,Male, 39,Not injured,2,">1 party, dvr prime fault",European
1,201221484,Driver,Male, 17,Not injured,1,">1 party, dvr prime fault",European
1,201221484,Other,Female, 47,Serious,2,">1 party, no dvr fault",European
1,201221495,Driver,Male, 46,Not injured,2,">1 party, dvr prime fault",European
1,201221495,Other,Male, 55,Serious,1,">1 party, dvr part fault",European
1,201221498,Driver,Male, 45,Not injured,1,">1 party, no dvr fault",European
1,201221500,Other,Male, 70,Serious,1,">1 party, no dvr fault",Unknown
1,201221509,Driver,Male, 68,Minor,1,"1 veh, dvr at fault",European
1,201221509,Passenger,Female, 61,Serious,1,"1 veh, dvr at fault",Unknown
1,201221513,Driver,Male, 28,Not injured,1,">1 party, dvr prime fault",European
