"COUNT","Worst Inj. FSMN","State Highway","Crash Day","Crash Month","Crash Year","Crash Hour","Police District","Police Area","Police Station","Crash ID"
1,Fatal,Yes,28,02,2012,17,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",201200023
1,Fatal,Yes,28,02,2012,21,Auckland,"Auckland - Auckland West","Auckland - Auckland West - AVONDALE",201200024
1,Fatal,Yes,28,03,2010,01,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",201020012
1,Fatal,Yes,28,04,2009,18,Waikato,"Waikato - Waikato West","Waikato - Waikato West - OTOROHANGA",2900072
1,Fatal,Yes,28,04,2011,00,Central,"Central - Whanganui","Central - Whanganui - HUNTERVILLE",201110026
1,Fatal,Yes,28,05,2012,14,Central,"Central - Taranaki","Central - Taranaki - WAITARA",201210030
1,Fatal,Yes,28,06,2011,16,Southern,"Southern - Southland","Southern - Southland - INVERCARGILL CENTRAL",201120030
1,Fatal,Yes,28,06,2012,17,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - ROLLESTON",201220035
1,Fatal,Yes,28,08,2009,09,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - FLAXMERE",2910066
1,Fatal,Yes,28,08,2011,18,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - WAIPAWA",201110052
1,Fatal,Yes,28,08,2012,17,Waikato,"Waikato - Waikato West","Waikato - Waikato West - HUNTLY",201200073
1,Fatal,Yes,28,09,2008,06,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - KATIKATI",2800132
1,Fatal,Yes,28,09,2008,06,Tasman,"Tasman - Marlborough","Tasman - Marlborough - KAIKOURA",2820062
1,Fatal,Yes,28,09,2009,16,Waikato,"Waikato - Waikato West","Waikato - Waikato West - CAMBRIDGE",2900146
1,Fatal,Yes,28,09,2012,15,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",201200091
1,Fatal,Yes,28,10,2012,17,Southern,"Southern - Dunedin","Southern - Dunedin - PALMERSTON  (OTAGO)",201220052
1,Fatal,Yes,28,11,2009,12,Central,"Central - Taranaki","Central - Taranaki - STRATFORD",2910101
1,Fatal,Yes,28,11,2009,17,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",2900166
1,Fatal,Yes,28,11,2011,09,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON EAST",201100119
1,Fatal,Yes,28,12,2009,13,Tasman,"Tasman - Marlborough","Tasman - Marlborough - BLENHEIM",2910100
1,Fatal,Yes,28,12,2011,16,Tasman,"Tasman - West Coast","Tasman - West Coast - HAAST",201120060
1,Fatal,Yes,29,02,2008,05,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - TE TEKO",2800036
1,Fatal,Yes,29,03,2009,00,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - UPPER HUTT",2910034
1,Fatal,Yes,29,03,2009,10,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - TOLAGA BAY",2910032
1,Fatal,Yes,29,03,2010,13,Southern,"Southern - Dunedin","Southern - Dunedin - OAMARU",201020013
1,Fatal,Yes,29,04,2008,07,Waikato,"Waikato - Waikato West","Waikato - Waikato West - HUNTLY",2800063
1,Fatal,Yes,29,05,2009,09,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - MOUNT MAUNGANUI",2900090
1,Fatal,Yes,29,06,2010,21,Waikato,"Waikato - Waikato West","Waikato - Waikato West - NGARUAWAHIA",201000097
1,Fatal,Yes,29,06,2012,23,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MORRINSVILLE",201200057
1,Fatal,Yes,29,08,2011,23,Waikato,"Waikato - Waikato East","Waikato - Waikato East - NGATEA",201100088
1,Fatal,Yes,29,10,2008,20,Central,"Central - Manawatu","Central - Manawatu - FOXTON",2810066
1,Fatal,Yes,29,11,2008,07,Central,"Central - Whanganui","Central - Whanganui - WHANGANUI",2810074
1,Fatal,Yes,29,11,2008,16,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - MANGAKINO",2800150
1,Fatal,Yes,30,01,2008,10,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",2800017
1,Fatal,Yes,30,01,2009,02,Central,"Central - Taranaki","Central - Taranaki - OPUNAKE",2910009
1,Fatal,Yes,30,01,2010,14,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - TANEATUA",201000017
1,Fatal,Yes,30,01,2010,17,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - MURCHISON",201010013
1,Fatal,Yes,30,01,2010,20,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MATAMATA",201000018
1,Fatal,Yes,30,03,2012,02,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",201200036
1,Fatal,Yes,30,03,2012,14,Central,"Central - Manawatu","Central - Manawatu - HIGHBURY",201210024
1,Fatal,Yes,30,03,2012,20,Wellington,"Wellington - Wellington","Wellington - Wellington - JOHNSONVILLE",201210023
1,Fatal,Yes,30,04,2008,11,Northland,"Northland - Whangarei","Northland - Whangarei - WAIPU",2800064
1,Fatal,Yes,30,04,2010,10,Southern,"Southern - Southland","Southern - Southland - GORE",201020019
1,Fatal,Yes,30,04,2012,18,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201220024
1,Fatal,Yes,30,05,2009,14,Waikato,"Waikato - Waikato West","Waikato - Waikato West - BENNEYDALE",2900091
1,Fatal,Yes,30,05,2011,09,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201120025
1,Fatal,Yes,30,06,2009,15,Southern,"Southern - Dunedin","Southern - Dunedin - MOSGIEL",2920030
1,Fatal,Yes,30,06,2011,20,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - AUCKLAND CENTRAL",201100065
1,Fatal,Yes,30,08,2009,06,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - TUAKAU",2900134
1,Fatal,Yes,30,08,2011,16,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201100089
1,Fatal,Yes,30,08,2012,11,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - ROLLESTON",201220045
1,Fatal,Yes,30,09,2011,10,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - KAPITI",201110057
1,Fatal,Yes,30,10,2011,11,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",201100110
1,Fatal,Yes,30,10,2011,18,Central,"Central - Taranaki","Central - Taranaki - OKATO",201110065
1,Fatal,Yes,30,11,2012,11,Northland,"Northland - Whangarei","Northland - Whangarei - MAUNGATUROTO",201200119
1,Fatal,Yes,30,12,2008,05,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MATAMATA",2800175
1,Fatal,Yes,30,12,2008,16,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",2800173
1,Fatal,Yes,30,12,2008,No hours,Southern,"Southern - Otago Rural","Southern - Otago Rural - QUEENSTOWN",2820088
1,Fatal,Yes,30,12,2009,12,Tasman,"Tasman - West Coast","Tasman - West Coast - GREYMOUTH",2920062
1,Fatal,Yes,30,12,2011,14,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - KAPITI",201110075
1,Fatal,Yes,31,01,2008,16,Central,"Central - Taranaki","Central - Taranaki - ELTHAM",2810010
1,Fatal,Yes,31,01,2009,16,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - WAIROA",2910011
1,Fatal,Yes,31,01,2010,10,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201000019
1,Fatal,Yes,31,03,2010,04,Central,"Central - Taranaki","Central - Taranaki - MOKAU",201000051
1,Fatal,Yes,31,03,2011,04,Southern,"Southern - Dunedin","Southern - Dunedin - HAMPDEN",201120011
1,Fatal,Yes,31,03,2011,23,Waikato,"Waikato - Waikato East","Waikato - Waikato East - WAIHI",201100035
1,Fatal,Yes,31,03,2012,00,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - HELENSVILLE",201200037
1,Fatal,Yes,31,05,2008,22,Northland,"Northland - Whangarei","Northland - Whangarei - DARGAVILLE",2800079
1,Fatal,Yes,31,05,2009,00,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - OTAHUHU",2900092
1,Fatal,Yes,31,05,2009,06,Central,"Central - Manawatu","Central - Manawatu - FEILDING",2910048
1,Fatal,Yes,31,05,2009,15,Central,"Central - Taranaki","Central - Taranaki - WAITARA",2910050
1,Fatal,Yes,31,07,2008,16,Northland,"Northland - Whangarei","Northland - Whangarei - WHANGAREI",2800109
1,Fatal,Yes,31,07,2010,07,Central,"Central - Whanganui","Central - Whanganui - WAIOURU",201010062
1,Fatal,Yes,31,07,2012,13,Central,"Central - Taranaki","Central - Taranaki - BELL BLOCK",201210045
1,Fatal,Yes,31,08,2012,01,Central,"Central - Whanganui","Central - Whanganui - WHANGANUI",201210049
1,Fatal,Yes,31,08,2012,15,Waikato,"Waikato - Waikato East","Waikato - Waikato East - NGATEA",201200075
1,Fatal,Yes,31,10,2009,01,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - NAPIER",2910087
1,Fatal,Yes,31,10,2010,14,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201000137
1,Fatal,Yes,31,10,2012,05,Waikato,"Waikato - Waikato West","Waikato - Waikato West - NGARUAWAHIA",201200108
1,Fatal,Yes,31,12,2009,18,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - EDGECUMBE",2900183
1,Fatal,Yes,31,12,2009,18,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - OPOTIKI",2900182
1,Fatal,Yes,31,12,2010,14,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - BAY VIEW",201010102
1,Fatal,Yes,31,12,2012,09,Northland,"Northland - Whangarei","Northland - Whangarei - HIKURANGI",201200135
1,Serious,No,01,01,2008,01,Central,"Central - Manawatu","Central - Manawatu - LEVIN",2811174
1,Serious,No,01,01,2008,01,Northland,"Northland - Far North","Northland - Far North - KAITAIA",2801016
1,Serious,No,01,01,2008,15,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON WEST",2801142
1,Serious,No,01,01,2009,10,Northland,"Northland - Far North","Northland - Far North - KAITAIA",2901585
1,Serious,No,01,01,2009,13,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - TARADALE",2913110
1,Serious,No,01,01,2010,06,Northland,"Northland - Far North","Northland - Far North - KOHUKOHU",201006512
1,Serious,No,01,01,2010,09,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - PAPAMOA",201001050
1,Serious,No,01,01,2010,14,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",201011398
1,Serious,No,01,01,2010,20,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - KAWERAU",201001001
1,Serious,No,01,01,2011,07,Waikato,"Waikato - Waikato East","Waikato - Waikato East - WHANGAMATA",201101043
1,Serious,No,01,01,2011,14,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - KAPITI",201111127
1,Serious,No,01,01,2011,16,Southern,"Southern - Southland","Southern - Southland - TE ANAU",201121101
1,Serious,No,01,01,2011,No hours,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - WARKWORTH",201101683
1,Serious,No,01,01,2012,02,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - HELENSVILLE",201201451
1,Serious,No,01,01,2012,03,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - NELSON",201211015
1,Serious,No,01,01,2012,12,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - LYTTELTON",201221032
1,Serious,No,01,02,2008,10,Southern,"Southern - Southland","Southern - Southland - INVERCARGILL CENTRAL",2821553
1,Serious,No,01,02,2008,13,Auckland,"Auckland - Auckland West","Auckland - Auckland West - PONSONBY",2801335
1,Serious,No,01,02,2008,14,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - HORNBY",2821439
1,Serious,No,01,02,2008,14,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PUKEKOHE",2802209
1,Serious,No,01,02,2008,14,Southern,"Southern - Dunedin","Southern - Dunedin - DUNEDIN CENTRAL",2821346
1,Serious,No,01,02,2008,16,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",2821080
1,Serious,No,01,02,2008,19,Auckland,"Auckland - Auckland East","Auckland - Auckland East - MOUNT WELLINGTON",2801337
1,Serious,No,01,02,2008,21,Southern,"Southern - Dunedin","Southern - Dunedin - BALCLUTHA",2821095
1,Serious,No,01,02,2008,22,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - HOWICK",2802049
1,Serious,No,01,02,2009,09,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - BROWNS BAY",2902105
1,Serious,No,01,02,2009,09,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - WAITANGIRUA",2911401
1,Serious,No,01,02,2009,14,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",2921199
1,Serious,No,01,02,2009,16,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - TANEATUA",2901331
1,Serious,No,01,02,2009,17,Waitemata,"Waitemata - Waitakere","Waitemata - Waitakere - HENDERSON",2901185
1,Serious,No,01,02,2010,16,Southern,"Southern - Otago Rural","Southern - Otago Rural - CROMWELL",201021120
1,Serious,No,01,02,2010,17,Auckland,"Auckland - Auckland West","Auckland - Auckland West - AVONDALE",201001713
1,Serious,No,01,02,2010,18,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - PUTARURU",201001289
1,Serious,No,01,02,2011,11,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - HOWICK",201101373
1,Serious,No,01,02,2011,15,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201121650
1,Serious,No,01,02,2012,00,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201213264
1,Serious,No,01,02,2012,13,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - NEW BRIGHTON",201221730
1,Serious,No,01,02,2012,16,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - WAIUKU",201201400
1,Serious,No,01,02,2012,17,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - AMBERLEY",201221134
1,Serious,No,01,03,2008,10,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",2811576
1,Serious,No,01,03,2008,22,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",2822028
1,Serious,No,01,03,2008,23,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",2812179
1,Serious,No,01,03,2009,01,Counties/Manukau,"Counties/Manukau - Manukau Central","Counties/Manukau - Manukau Central - MANUREWA",2901540
1,Serious,No,01,03,2009,01,Southern,"Southern - Dunedin","Southern - Dunedin - OAMARU",2921789
1,Serious,No,01,03,2009,03,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - MANGERE",2901539
1,Serious,No,01,03,2009,09,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - RANGIORA",2921491
1,Serious,No,01,03,2009,12,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",2902327
1,Serious,No,01,03,2009,12,Tasman,"Tasman - West Coast","Tasman - West Coast - ROSS",2921435
1,Serious,No,01,03,2009,19,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - LYTTELTON",2921851
1,Serious,No,01,03,2009,20,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",2921324
1,Serious,No,01,03,2010,07,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - HORNBY",201021293
1,Serious,No,01,03,2010,08,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201021291
1,Serious,No,01,03,2010,11,Southern,"Southern - Dunedin","Southern - Dunedin - DUNEDIN SOUTH",201023015
1,Serious,No,01,03,2010,14,Southern,"Southern - Dunedin","Southern - Dunedin - BALCLUTHA",201021957
1,Serious,No,01,03,2010,21,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - PAPATOETOE",201001907
1,Serious,No,01,03,2011,07,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - OTARA",201101845
1,Serious,No,01,03,2011,08,Auckland,"Auckland - Auckland East","Auckland - Auckland East - GLEN INNES",201102583
1,Serious,No,01,03,2011,14,Central,"Central - Manawatu","Central - Manawatu - ROSSMONT",201111586
1,Serious,No,01,03,2011,15,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - BROWNS BAY",201101741
1,Serious,No,01,03,2011,17,Auckland,"Auckland - Auckland East","Auckland - Auckland East - ONEHUNGA",201102206
1,Serious,No,01,03,2011,18,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - AUCKLAND CENTRAL",201101920
1,Serious,No,01,03,2012,13,Tasman,"Tasman - West Coast","Tasman - West Coast - GREYMOUTH",201221469
1,Serious,No,01,03,2012,15,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201221382
1,Serious,No,01,03,2012,16,Auckland,"Auckland - Auckland East","Auckland - Auckland East - NEWMARKET",201204589
1,Serious,No,01,04,2008,07,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - SUMNER",2821665
1,Serious,No,01,04,2008,08,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - MANGERE",2802250
1,Serious,No,01,04,2008,12,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",2802370
1,Serious,No,01,04,2008,22,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - HASTINGS",2811803
1,Serious,No,01,04,2009,04,Auckland,"Auckland - Auckland West","Auckland - Auckland West - BALMORAL",2902196
1,Serious,No,01,04,2009,05,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - WARKWORTH",2903210
1,Serious,No,01,04,2009,09,Waikato,"Waikato - Waikato West","Waikato - Waikato West - TE AWAMUTU",2902075
1,Serious,No,01,04,2010,07,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - HORNBY",201021660
1,Serious,No,01,04,2010,11,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - HOWICK",201003073
1,Serious,No,01,04,2010,11,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - KAPITI",201011707
1,Serious,No,01,04,2010,17,Southern,"Southern - Southland","Southern - Southland - INVERCARGILL CENTRAL",201022327
1,Serious,No,01,04,2010,18,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201011669
1,Serious,No,01,04,2011,06,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - KATIKATI",201102042
1,Serious,No,01,04,2011,08,Auckland,"Auckland - Auckland East","Auckland - Auckland East - NEWMARKET",201102435
1,Serious,No,01,04,2011,08,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201121689
1,Serious,No,01,04,2011,08,Waikato,"Waikato - Waikato West","Waikato - Waikato West - OTOROHANGA",201102061
1,Serious,No,01,04,2011,09,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",201121495
1,Serious,No,01,04,2011,10,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TAURANGA",201102073
1,Serious,No,01,04,2011,11,Waikato,"Waikato - Waikato East","Waikato - Waikato East - MORRINSVILLE",201102034
1,Serious,No,01,04,2012,00,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - NUHAKA",201211524
1,Serious,No,01,04,2012,01,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201221629
1,Serious,No,01,04,2012,09,Wellington,"Wellington - Wellington","Wellington - Wellington - JOHNSONVILLE",201211533
1,Serious,No,01,05,2008,00,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - MANGERE",2802429
1,Serious,No,01,05,2008,15,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",2802564
1,Serious,No,01,05,2008,20,Central,"Central - Manawatu","Central - Manawatu - ROSSMONT",2811947
1,Serious,No,01,05,2008,20,Central,"Central - Taranaki","Central - Taranaki - STRATFORD",2811928
1,Serious,No,01,05,2009,02,Wellington,"Wellington - Wairarapa","Wellington - Wairarapa - MASTERTON",2911830
1,Serious,No,01,05,2009,08,Southern,"Southern - Dunedin","Southern - Dunedin - KAIKORAI VALLEY",2921785
1,Serious,No,01,05,2009,17,Southern,"Southern - Southland","Southern - Southland - OHAI",2922114
1,Serious,No,01,05,2010,13,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",201021894
1,Serious,No,01,05,2010,16,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - PAPATOETOE",201002690
1,Serious,No,01,05,2010,18,Northland,"Northland - Far North","Northland - Far North - MANGONUI",201005196
1,Serious,No,01,05,2011,19,Auckland,"Auckland - Auckland East","Auckland - Auckland East - GLEN INNES",201102637
1,Serious,No,01,05,2012,16,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201211709
1,Serious,No,01,06,2008,00,Central,"Central - Whanganui","Central - Whanganui - TAIHAPE",2812234
1,Serious,No,01,06,2008,02,Waitemata,"Waitemata - Waitakere","Waitemata - Waitakere - HENDERSON",2806534
1,Serious,No,01,06,2008,15,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PAPAKURA",2803176
1,Serious,No,01,06,2008,16,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - WAINUIOMATA",2812668
