"meshblockID" "REGC06" "CON06" "MCON06" "AU06" "UA06" "GED02" "MED02" "TA06V2" "WARD06V2" "CB06V2" "TASUB06V2" "urbanRuralGrade" "mainUrbanArea" "code" "urbanRural" "area" "roadLength" "MB01" "AU06D" "UA06D" "TA06" "TA06D" "RC06" "RC06D" "DHB" "DHBD" "population" "X0.4.Years" "X10.14.Years" "X15.19.Years" "X20.24.Years" "X25.29.Years" "X30.34.Years" "X35.39.Years" "X40.44.Years" "X45.49.Years" "X50.54.Years" "X55.59.Years" "X5.9.Years" "X60.64.Years" "X65.Years.and.Over" "Asian.Ethnic.Groups" "European.Ethnic.Groups" "Female" "Male" "Maori.Ethnic.Group" "Median.Age" "MELAA.Ethnic.Groups" "Other.Ethnic.Groups" "Pacific.Peoples..Ethnic.Groups" "Total" "Total.People"
1314500 "04" "0404" "0403" "542600" "239" "048" "7" "026" "02699" "02699" "02699" "Independent Urban Area" "" "B" "urban" 0.0216801672215604 0.21014305287323 1314500 "Kawerau" "Kawerau" 26 "Kawerau District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 75 15 6 6 3 6 9 3 6 3 3 3 6 3 3 0 24 39 33 57 24 0 6 0 144 66
1315700 "04" "0404" "0403" "542600" "239" "048" "7" "026" "02699" "02699" "02699" "Independent Urban Area" "" "B" "urban" 0.022307883003759 0.37065617759327 1315700 "Kawerau" "Kawerau" 26 "Kawerau District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 72 9 6 0 0 6 3 3 3 6 3 6 6 6 9 12 21 33 39 33 37 0 6 0 141 69
1299102 "04" "0404" "0403" "542562" "502" "012" "7" "025" "02503" "02502" "02599" "Rural area with moderate urban influence" "" "E" "rural" 0.696341528467246 2.51030284679746 1299102 "Urewera" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3
1315300 "04" "0404" "0403" "542600" "239" "048" "7" "026" "02699" "02699" "02699" "Independent Urban Area" "" "B" "urban" 0.0580364623040764 0.740983238811098 1315300 "Kawerau" "Kawerau" 26 "Kawerau District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 129 6 24 6 0 9 9 12 9 9 9 6 12 3 9 9 27 57 66 84 33 0 6 9 252 123
1280005 "03" "0310" "0399" "541313" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.932042147211855 3.85801398828491 1280005 "Maunganamu" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1183100 "04" "0401" "0401" "535800" "234" "009" "7" "022" "02201" "02201" "02299" "Independent Urban Area" "" "B" "urban" 0.0995881162447201 0.76553083458873 1183100 "Katikati Community" "Katikati Community" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 252 21 18 18 12 18 3 18 18 18 12 6 21 15 48 18 174 141 111 45 38 0 18 15 507 246
1183900 "04" "0401" "0401" "535800" "234" "009" "7" "022" "02201" "02201" "02299" "Independent Urban Area" "" "B" "urban" 1.62027913615626 2.18623869830533 1183900 "Katikati Community" "Katikati Community" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 315 9 21 24 0 3 6 18 21 18 21 27 12 42 96 9 264 165 150 6 56 0 39 6 630 309
1207006 "04" "0401" "0401" "536642" "502" "004" "7" "022" "02204" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 6.91326031320724 1.21158583198645 1207004 "Upper Papamoa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 39 0 6 3 3 3 3 3 0 3 0 3 3 3 0 0 33 15 21 9 26 0 3 0 72 36
1247300 "04" "0403" "0402" "538602" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0959232071183322 0.378713366159557 NA NA NA NA NA NA NA NA NA 108 12 9 3 3 9 12 6 6 3 6 15 6 0 9 0 66 57 48 36 34 3 9 12 216 105
1265800 "04" "0403" "0402" "538864" "501" "048" "7" "024" "02402" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 0.296310994929842 1.28312122387229 1265800 "Mamaku" "Rural Centre" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 114 9 15 6 6 3 3 12 12 9 6 6 12 3 6 3 69 57 57 45 32 0 18 9 228 108
1246802 "04" "0403" "0402" "538601" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.169874311625502 1.2542514448082 NA NA NA NA NA NA NA NA NA 171 9 15 15 9 9 12 15 12 15 12 12 12 12 15 6 114 84 87 51 36 6 24 6 345 171
1265502 "04" "0403" "0402" "538864" "501" "048" "7" "024" "02402" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 0.576282119915823 2.18926887437785 1265502 "Mamaku" "Rural Centre" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 132 9 9 9 12 3 9 12 15 9 3 3 21 6 9 3 84 63 72 60 29 0 12 9 267 126
1247500 "04" "0403" "0402" "538602" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.105327491899232 0.419103546537245 NA NA NA NA NA NA NA NA NA 108 12 6 9 3 9 9 6 6 6 6 6 3 3 21 3 63 60 45 42 34 0 9 6 216 105
1134100 "03" "0309" "0399" "535261" "502" "051" "4" "019" "01902" "01999" "01999" "Rural area with low urban influence" "" "F" "rural" 48.2241781781718 56.0566150069475 1134100 "Lichfield" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 39 6 3 3 9 0 3 0 3 0 0 3 3 3 3 0 12 18 21 18 22 0 0 0 78 30
1252100 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 0.843381462155227 2.06356351649713 1252100 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 72 3 9 9 0 0 6 6 3 3 6 6 6 0 15 0 24 36 36 48 36 0 0 0 144 63
1267301 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0546769705807269 0.452853160197466 1267300 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 96 9 9 6 3 3 9 6 6 15 9 6 3 3 9 0 72 48 51 6 39 0 12 0 195 87
1184700 "04" "0401" "0401" "536613" "507" "009" "7" "022" "02203" "02299" "02299" "Area outside urban/rural profile" "" "Z" NA 56.6466520592608 NA 1184700 "Inlet-Tauranga Harbour North" "Inlet-in TA but not in Urban Area" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1279202 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0673667464016326 0.858087443131847 1279202 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 42 0 3 3 0 0 0 0 3 9 6 3 0 3 12 3 33 21 21 6 50 0 0 0 84 39
1267200 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0850388613250362 1.13788859158464 1267200 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 105 3 9 6 6 3 6 9 3 12 9 9 9 9 15 0 84 54 51 9 45 0 18 3 210 102
1182100 "04" "0401" "0401" "536614" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 32.859649466159 8.94498998645176 1182100 "Tahawai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 225 15 24 18 3 9 6 21 18 27 9 12 30 15 18 0 147 111 111 48 36 0 42 9 447 216
1266801 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.109539356697966 0.892000711073975 1266801 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 51 0 0 6 3 6 6 0 3 9 3 3 3 3 12 3 36 24 27 12 45 3 9 0 102 51
1184000 "04" "0401" "0401" "536611" "502" "009" "7" "022" "02203" "02299" "02299" "Highly rural/remote area" "" "G" "rural" 14.7808794203726 3.68131425039784 1184000 "Matakana Island" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1193303 "04" "0401" "0401" "536641" "009" "004" "7" "022" "02203" "02299" "02299" "Main urban area" "Tauranga" "A" "urban" 2.95045580632937 3.06765862716805 NA NA NA NA NA NA NA NA NA 117 9 9 12 3 3 6 9 6 9 12 12 6 6 15 3 78 57 60 6 44 0 30 0 234 111
1339200 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.087030197945163 0.882723593448912 1339200 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 66 6 6 6 0 6 0 6 3 3 6 9 3 6 9 0 33 30 36 33 44 0 3 0 132 66
1340800 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.364159802453193 0.817840117449286 1340800 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 246 12 21 21 9 9 12 12 12 12 15 9 15 18 69 3 120 129 117 111 45 0 18 6 489 231
1130600 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.108625200643809 1.05430275715269 1130600 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 90 6 9 6 6 6 6 6 6 9 6 3 9 6 12 0 69 42 48 24 35 0 6 6 180 87
1326101 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 45.3084929303905 24.1882280565721 1326101 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 135 12 15 6 3 6 15 18 9 15 9 9 9 3 6 0 105 66 69 30 36 0 15 3 273 129
1301302 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 8.39795843750738 9.87530268315652 1301302 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 126 15 6 9 0 3 15 6 9 9 12 6 12 12 12 0 69 60 66 30 35 0 27 0 252 114
1339300 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.0658439215839264 0.301417201782852 1339300 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 30 3 3 0 0 3 3 0 0 0 0 3 3 3 6 0 12 15 15 15 31 0 3 0 57 27
1131200 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.166521866120469 0.842971884627487 1131200 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 18 NA NA NA NA NA 36 18
1279007 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0744714418982065 1.11494984443488 1279007 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 102 3 3 0 3 6 6 6 6 6 3 12 0 9 30 0 78 57 45 3 57 0 21 0 198 99
1267900 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0826498694921908 1.03691286785219 1267900 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 189 21 9 6 12 6 15 18 15 15 6 6 18 12 24 3 156 102 90 21 36 0 24 3 378 189
1267705 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.570181374438689 1.61873261565802 1267705 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 6 NA NA NA NA NA 18 9
1279908 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0585653092871417 0.419021954740811 1279908 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 159 15 18 12 12 18 12 12 15 6 9 9 18 3 9 3 102 78 81 51 28 0 6 24 315 156
1268000 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0571696757389485 0.608739762368367 1268000 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 162 12 15 9 12 9 9 12 27 18 6 12 9 3 9 6 129 84 78 15 36 0 9 0 321 153
1279009 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0408752012409976 0.363161249770392 1279009 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 51 3 3 0 3 3 3 3 0 3 9 3 3 6 12 3 36 24 24 3 52 0 12 0 99 48
1268100 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0564043208210129 0.584460087902909 1268100 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 123 6 9 12 12 9 3 12 12 6 12 3 3 6 15 0 96 66 57 24 36 3 15 3 246 120
1279010 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0621783829892439 0.411765623476067 1279010 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 60 3 6 3 0 3 3 3 3 3 9 3 3 3 9 6 45 33 27 3 44 0 12 0 123 63
1279904 "03" "0310" "0399" "541313" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 2.74278566478742 1.4064034463594 1279904 "Maunganamu" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 12 NA NA NA NA NA 36 15
1192207 "04" "0402" "0401" "537602" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0867103646774306 1.38696067903287 NA NA NA NA NA NA NA NA NA 60 3 6 0 0 0 6 6 6 3 3 9 0 6 15 0 57 30 30 3 53 0 3 0 123 63
1206203 "04" "0401" "0401" "538301" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 1.55142744431028 2.88080804178898 NA NA NA NA NA NA NA NA NA 141 15 18 9 6 3 9 18 15 9 9 9 9 6 6 3 108 72 72 18 35 0 24 3 288 141
1179610 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0683497800745837 0.364362761405469 NA NA NA NA NA NA NA NA NA 141 12 9 9 12 6 15 12 18 12 3 9 18 0 6 0 102 78 63 33 31 0 24 3 282 138
1206401 "04" "0401" "0401" "536642" "502" "004" "7" "022" "02203" "02299" "02299" "Rural area with high urban influence" "" "D" "rural" 8.47946818474804 3.59970347097084 1206401 "Upper Papamoa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 102 9 9 9 3 3 9 9 6 9 3 9 9 6 9 3 81 51 51 3 35 0 15 0 204 99
1179609 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.057083706028639 0.611961827764386 NA NA NA NA NA NA NA NA NA 177 12 18 18 12 12 9 12 15 15 15 6 15 9 15 6 126 90 87 24 34 6 33 3 354 171
1251205 "04" "0403" "0402" "538811" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 1.2075502137311 3.58881222344728 1251205 "Hamurana" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 321 21 24 18 6 12 18 24 27 30 24 27 30 12 48 9 237 162 159 27 41 3 51 3 642 309
1301101 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 2.93221370347017 0.815416173648161 1301101 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 66 6 6 6 3 3 3 0 6 9 6 0 6 9 6 0 15 33 33 54 34 0 3 0 129 66
1298706 "04" "0404" "0403" "542530" "502" "012" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 21.4537829164006 5.75561638151571 1298706 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 45 6 6 3 0 0 3 3 0 6 6 9 0 3 0 0 36 21 24 9 45 0 6 0 90 42
1128400 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0856205394427591 0.897650760763662 1128400 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 153 12 18 18 3 6 6 12 6 18 9 6 15 12 15 3 93 81 72 45 35 3 3 3 306 138
1128004 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0385469525546579 0.227606833476125 1128004 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 54 3 3 6 3 0 0 3 6 9 3 3 0 3 15 9 33 30 24 3 49 0 15 0 108 54
1323205 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 2.33396514935363 1.89859882226971 1323203 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 48 3 6 3 3 0 0 6 6 9 3 3 3 3 0 0 45 21 27 12 39 0 3 0 96 48
1323204 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 0.267269349395712 0.200219688305673 1323203 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 3 NA NA NA NA NA 24 12
1278600 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 2.39747974121848 5.1542401325047 1278600 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 15 9
1279300 "03" "0310" "0399" "541312" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 1.72525242589037 8.73681677611225 1279300 "Wairakei-Aratiatia" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 66 0 0 3 9 6 9 3 3 9 3 6 0 3 12 NA NA 42 27 NA 46 NA NA NA 135 9
1332200 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02503" "Highly rural/remote area" "" "G" "rural" 105.234539458138 1.26865531825051 1332200 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1278801 "03" "0310" "0399" "541312" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 9.07007385357008 8.53887306770742 1278801 "Wairakei-Aratiatia" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 12 6
1279802 "03" "0310" "0399" "541312" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 5.57121222368196 2.94267825838614 1279802 "Wairakei-Aratiatia" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1278309 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 9.15243798108444 5.38057411624759 1278301 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3 NA NA NA NA NA 12 9
1333200 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02503" "Rural area with low urban influence" "" "F" "rural" 33.4525885011678 13.2917997579442 1333200 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 51 6 9 3 0 0 3 6 3 3 6 3 3 0 3 0 6 27 24 48 28 0 0 0 102 48
1278403 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 4.27056812884017 3.04583109573517 1278403 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 54 3 6 6 3 3 6 3 9 6 3 0 6 3 3 0 42 27 30 3 36 0 12 0 114 57
1192106 "04" "0401" "0401" "537602" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.04973287176657 0.334899830436005 NA NA NA NA NA NA NA NA NA 147 6 15 12 3 6 9 6 12 12 12 15 15 9 24 12 111 75 69 9 42 0 15 0 294 141
1180015 "04" "0402" "0401" "538302" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.123700510711773 1.6573582988046 NA NA NA NA NA NA NA NA NA 108 15 9 3 3 6 12 6 6 9 6 6 12 6 6 3 78 63 45 12 32 0 30 0 216 108
1320402 "04" "0404" "0403" "542200" "238" "004" "7" "025" "02501" "02501" "02599" "Independent Urban Area" "" "B" "urban" 0.0387970397884384 0.24482106443314 1320402 "Edgecumbe" "Edgecumbe" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 9 9 6 6 12 6 9 3 3 9 6 6 9 6 0 63 51 54 36 33 0 15 0 210 102
1313611 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.129238728936164 0.329072113238905 1313607 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 99 3 9 6 0 3 3 6 3 9 6 6 6 9 30 3 63 57 42 30 49 0 15 3 201 96
1313612 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0161924342497459 0.125485828025836 1313607 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 84 12 12 6 6 6 9 6 3 3 3 3 12 3 0 0 21 42 39 63 22 0 6 3 168 75
1306105 "04" "0404" "0403" "542440" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0844471348181533 0.43955372213325 1306103 "Allandale-Mokorua" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 120 9 3 9 3 3 3 6 12 9 6 18 9 6 21 0 99 57 63 6 45 0 15 3 240 114
1261602 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02102" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 43.6282512094254 19.0940760760127 1261600 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 111 12 3 6 9 3 9 15 9 9 12 3 12 3 9 0 93 57 54 15 35 0 15 3 225 111
1278000 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 5.93154708353031 6.74518180381073 1278000 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 87 6 6 3 9 0 9 3 9 9 12 9 6 6 6 0 57 42 45 12 40 0 15 3 174 78
1277301 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 4.28076794571524 7.67330237832195 1277300 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 126 12 9 9 3 0 12 9 9 18 9 9 12 3 9 0 93 63 63 15 36 0 33 0 249 126
1277302 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 9.94412448655029 4.36119508748175 1277300 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 63 0 6 6 3 3 3 3 6 12 0 0 12 0 6 0 39 33 30 9 32 0 9 0 129 54
1276602 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 2.29635086696638 1.9780235915331 1276602 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 36 6 0 0 3 3 3 3 6 6 3 0 3 0 0 0 24 21 15 3 39 0 9 3 69 36
1194100 "04" "0401" "0401" "618500" "502" "009" "7" "999" "99999" "99999" "99999" "Highly rural/remote area" "" "G" "rural" 13.0934216352336 NA 1194100 "Mayor Island" "Rural (Incl.some Off Shore Islands)" 999 "Area Outside Territorial Authority" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1278101 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 20.2567135490633 7.08469826970056 1278100 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 111 15 15 6 6 3 12 6 15 9 6 6 6 3 3 6 93 51 63 9 31 0 18 0 225 111
