id,urbanity
201032822,NA
201032823,NA
201032824,NA
201032825,NA
201032826,NA
201032868,NA
201032869,NA
201032925,NA
201032926,NA
201032927,NA
201032928,NA
201032929,NA
201032930,NA
201032931,NA
201032932,NA
201032933,NA
201032934,NA
201032935,NA
201032936,NA
201032937,NA
201032938,NA
201032939,NA
201032940,NA
201032941,NA
201032942,NA
201033000,NA
201033001,NA
201033002,NA
201033003,NA
201033004,NA
201033005,NA
201033006,NA
201033007,NA
201033008,NA
201033009,NA
201033010,NA
201033011,NA
201033012,NA
201033013,NA
201033014,NA
201033015,NA
201033016,NA
201033017,NA
201033018,NA
201033019,NA
201033054,NA
201033055,NA
201033056,NA
201033057,NA
201033058,NA
201033059,NA
201033060,NA
201033061,NA
201033062,NA
201033063,NA
201033064,NA
201033065,NA
201033076,NA
201033077,NA
201033078,NA
201033079,NA
201033080,NA
201033081,NA
201033082,NA
201033084,NA
201033085,NA
201033086,NA
201033087,NA
201033088,NA
201033089,NA
201033090,NA
201033091,NA
201033092,NA
201033093,NA
201033094,NA
201033100,NA
201033101,NA
201033102,NA
201033103,NA
201033104,NA
201033105,NA
201033106,NA
201033107,NA
201033135,NA
201033136,NA
201033137,NA
201033138,NA
201033139,NA
201033140,NA
201033163,NA
201033164,NA
201033165,NA
201033166,NA
201033167,NA
201033239,NA
201033244,NA
201033248,NA
201033249,NA
201033480,NA
201033481,NA
201033500,NA
201033501,NA
201033502,NA
201033503,NA
201033504,NA
201033516,NA
201033517,NA
201033518,NA
201033519,NA
201033520,NA
201033521,NA
201033522,NA
201033523,NA
201033524,NA
201033525,NA
201033526,NA
201033527,NA
201033528,NA
201033529,NA
201033530,NA
201033531,NA
201033532,NA
201033533,NA
201033534,NA
201033535,NA
201033536,NA
201033537,NA
201033538,NA
201033539,NA
201033540,NA
201033541,NA
201033542,NA
201033543,NA
201033553,NA
201033554,NA
201033555,NA
201033556,NA
201033558,NA
201033559,NA
201033560,NA
201033561,NA
201033562,NA
201033563,NA
201033564,NA
201033565,NA
201033584,NA
201033585,NA
201033586,NA
201033587,NA
201033588,NA
201033589,NA
201033590,NA
201033591,NA
201033592,NA
201033593,NA
201033594,NA
201033595,NA
201033596,NA
201033597,NA
201033598,NA
201033600,NA
201033601,NA
201033602,NA
201033603,NA
201033604,NA
201033605,NA
201033607,NA
201033610,NA
201033613,NA
201033652,NA
201033653,NA
201033654,NA
201033655,NA
201033656,NA
201033657,NA
201033658,NA
201033659,NA
201033660,NA
201033661,NA
201033662,NA
201033663,NA
201033964,NA
201033965,NA
201033966,NA
201033984,NA
201033985,NA
201034147,NA
201034148,NA
201034149,NA
201034150,NA
201034151,NA
201034152,NA
201034153,NA
201034154,NA
201034155,NA
201034156,NA
201034157,NA
201034158,NA
201034160,NA
201034161,NA
201034162,NA
201034163,NA
201034164,NA
201034165,NA
201034166,NA
201034167,NA
201034177,NA
201034178,NA
201034179,NA
201034180,NA
201034181,NA
201034182,NA
201034183,NA
201034188,NA
201034189,NA
201034190,NA
201034191,NA
201034192,NA
201034193,NA
201034194,NA
201034195,NA
201034196,NA
201034197,NA
201034198,NA
201034284,NA
201034285,NA
201034286,NA
201034287,NA
201034288,NA
201034289,NA
201034297,NA
201034298,NA
201034299,NA
201034300,NA
201034301,NA
201034302,NA
201034303,NA
201034304,NA
201034305,NA
201034306,NA
201034307,NA
201034308,NA
201034309,NA
201034310,NA
201034311,NA
201034312,NA
201034313,NA
201034315,NA
201034316,NA
201034406,NA
201034918,NA
201034919,NA
201034920,NA
201034921,NA
201034927,NA
201034928,NA
201034929,NA
201034930,NA
201034931,NA
201034932,NA
201034933,NA
201034934,NA
201034935,NA
201034936,NA
201034937,NA
201034938,NA
201034939,NA
201034940,NA
201034941,NA
201034942,NA
201034943,NA
201034944,NA
201034945,NA
201034946,NA
201034947,NA
201034948,NA
201034949,NA
201034950,NA
201034951,NA
201034952,NA
201034953,NA
201034954,NA
201034956,NA
201034957,NA
201034958,NA
201034959,NA
201034960,NA
201034961,NA
201034962,NA
201034963,NA
201034964,NA
201034965,NA
201034966,NA
201034967,NA
201034968,NA
201034969,NA
201034970,NA
201034971,NA
201034972,NA
201034973,NA
201034974,NA
201034975,NA
201034976,NA
201034977,NA
201034978,NA
201034979,NA
201034980,NA
201034981,NA
201034982,NA
201034983,NA
201034984,NA
201034985,NA
201034986,NA
201034987,NA
201035016,NA
201035017,NA
201035018,NA
201035019,NA
201035020,NA
201035021,NA
201035028,NA
201035054,NA
201035056,NA
201035058,NA
201035059,NA
201035060,NA
201035061,NA
201035062,NA
201035063,NA
201035064,NA
201035065,NA
201035066,NA
201035067,NA
201035068,NA
201035069,NA
201035070,NA
201035071,NA
201035072,NA
201035073,NA
201035075,NA
201035076,NA
201035077,NA
201035078,NA
201035079,NA
201035080,NA
201035081,NA
201035082,NA
201035083,NA
201035090,NA
201035091,NA
201035092,NA
201035093,NA
201035711,NA
201035723,NA
201035724,NA
201035725,NA
201035726,NA
201035727,NA
201035729,NA
201035730,NA
201035811,NA
201035815,NA
201035816,NA
201035817,NA
201035818,NA
201035999,NA
201036000,NA
201036009,NA
201036010,NA
201036011,NA
201036029,NA
201036030,NA
201036031,NA
201036032,NA
201036033,NA
201036034,NA
201036051,NA
201036052,NA
201036053,NA
201036054,NA
201036055,NA
201036056,NA
201036057,NA
201036080,NA
201036081,NA
201036082,NA
201036083,NA
201036084,NA
201036085,NA
201036086,NA
201036087,NA
201036088,NA
201036089,NA
201036090,NA
201036092,NA
201036094,NA
201036140,NA
201036141,NA
201036142,NA
201036143,NA
201036144,NA
201036177,NA
201036178,NA
201036179,NA
201036180,NA
201036181,NA
201036182,NA
201036183,NA
201036184,NA
201036185,NA
201036186,NA
201036187,NA
201036188,NA
201036189,NA
201036190,NA
201036191,NA
201036192,NA
201036193,NA
201036194,NA
201036195,NA
201036196,NA
201036197,NA
201036200,NA
201036201,NA
201036202,NA
201036203,NA
201036204,NA
201036209,NA
201036210,NA
201036211,NA
201036212,NA
201036213,NA
201036214,NA
201036215,NA
201036217,NA
201036218,NA
201036221,NA
201036222,NA
201036223,NA
201036224,NA
201036225,NA
201036265,NA
201036270,NA
201036287,NA
201036288,NA
201036289,NA
201036290,NA
201036291,NA
201036292,NA
201036293,NA
201036294,NA
201036295,NA
201036296,NA
201036297,NA
201036298,NA
201036299,NA
201036300,NA
201036301,NA
201036302,NA
201036303,NA
201036307,NA
201036309,NA
201036311,NA
201036313,NA
201036314,NA
201036315,NA
201036316,NA
201036317,NA
201036318,NA
201036319,NA
201036320,NA
201036321,NA
201036336,NA
201036339,NA
201036340,NA
201036403,NA
201036404,NA
201036405,NA
201036406,NA
201036407,NA
201036408,NA
201036409,NA
201036410,NA
201036411,NA
201036412,NA
201036413,NA
201036414,NA
201036415,NA
201036416,NA
201036864,NA
201037080,NA
201037088,NA
201037101,NA
201037102,NA
201037104,NA
201037105,NA
201037106,NA
201037107,NA
201037117,NA
201037118,NA
201037119,NA
201037120,NA
201037121,NA
201037122,NA
201037123,NA
201037124,NA
201037132,NA
201037133,NA
201037134,NA
201037135,NA
201037136,NA
201037151,NA
201037152,NA
201037153,NA
201037154,NA
201037155,NA
201037156,NA
201037157,NA
201037158,NA
201037159,NA
201037160,NA
201037164,NA
201037165,NA
201037166,NA
201037167,NA
201037168,NA
201037169,NA
201037170,NA
201037171,NA
201037172,NA
201037173,NA
201037174,NA
201037175,NA
201037176,NA
201037177,NA
201037178,NA
201037179,NA
201037180,NA
201037181,NA
201037182,NA
201037183,NA
201037184,NA
201037185,NA
201037186,NA
201037187,NA
201037188,NA
201037189,NA
201037190,NA
201037191,NA
201037192,NA
201037193,NA
201037194,NA
201037195,NA
201037196,NA
201037197,NA
201037198,NA
201037199,NA
201037200,NA
201037201,NA
201037202,NA
201037203,NA
201037204,NA
201037205,NA
201037206,NA
201037207,NA
201037208,NA
201037210,NA
201037211,NA
201037213,NA
201037214,NA
201037215,NA
201037217,NA
201037218,NA
201037219,NA
201037220,NA
201037221,NA
201037222,NA
201037223,NA
201037228,NA
201037267,NA
201037268,NA
201037269,NA
201037270,NA
201037271,NA
201037272,NA
201037273,NA
201037274,NA
201037275,NA
201037276,NA
201037277,NA
201037284,NA
201037285,NA
201037286,NA
201037287,NA
201037289,NA
201037290,NA
201037291,NA
201037292,NA
201037293,NA
201037294,NA
201037295,NA
201037296,NA
201037297,NA
201037298,NA
201037299,NA
201037903,NA
201037904,NA
201037905,NA
201037906,NA
201037907,NA
201037908,NA
201037909,NA
201037910,NA
201037911,NA
201037912,NA
201037913,NA
201037914,NA
201037915,NA
201037916,NA
201037917,NA
201037918,NA
201037919,NA
201037920,NA
201037921,NA
201037922,NA
201037923,NA
201037924,NA
201037925,NA
201037926,NA
201037927,NA
201037928,NA
201037929,NA
201037930,NA
201037931,NA
201037932,NA
201037933,NA
201037934,NA
201037935,NA
201037936,NA
201037937,NA
201037938,NA
201037939,NA
201037940,NA
201037941,NA
201037942,NA
201037943,NA
201037944,NA
201037945,NA
201037946,NA
201037947,NA
201037948,NA
201037949,NA
201037950,NA
201037951,NA
201037952,NA
201037953,NA
201037954,NA
201037955,NA
201037956,NA
201037962,NA
201037963,NA
201037964,NA
201037965,NA
201037966,NA
201038048,NA
201038049,NA
201038050,NA
201038051,NA
201038052,NA
201038053,NA
201038054,NA
201038055,NA
201038056,NA
201038057,NA
201038058,NA
201038079,NA
201038094,NA
201038095,NA
201038096,NA
201038097,NA
201038098,NA
201038099,NA
201038341,NA
201038342,NA
201038343,NA
201038345,NA
201038346,NA
201038347,NA
201038348,NA
201038349,NA
201038350,NA
201038351,NA
201038352,NA
201038353,NA
201038354,NA
201038357,NA
201038358,NA
201038359,NA
201038360,NA
201038361,NA
201038364,NA
201038365,NA
201038368,NA
201038369,NA
201038370,NA
201038371,NA
201038372,NA
201038373,NA
201038374,NA
201038375,NA
201038376,NA
201038377,NA
201038378,NA
201038379,NA
201038380,NA
201038381,NA
201038382,NA
201038383,NA
201038384,NA
201038385,NA
201038386,NA
201038387,NA
201038388,NA
201038389,NA
201038392,NA
201038462,NA
201038466,NA
201038467,NA
201038468,NA
201038469,NA
201038470,NA
201038471,NA
201038472,NA
201038473,NA
201038474,NA
201038648,NA
201038678,NA
201038679,NA
201038680,NA
201038681,NA
201038682,NA
201038683,NA
201038684,NA
201038685,NA
201038687,NA
201038688,NA
201038689,NA
201038690,NA
201038693,NA
201038694,NA
201038700,NA
201038701,NA
201038702,NA
201038703,NA
201038704,NA
201038705,NA
201038706,NA
201038707,NA
201038708,NA
201038709,NA
201038710,NA
201038739,NA
201038772,NA
201038775,NA
201038777,NA
201038781,NA
201038782,NA
201038783,NA
201038784,NA
201038786,NA
201038791,NA
201038793,NA
201038794,NA
201038795,NA
201038796,NA
201038807,NA
201038812,NA
201038813,NA
201038814,NA
201038815,NA
201038816,NA
201038817,NA
201038819,NA
201039102,NA
201039103,NA
201039106,NA
201039208,NA
201039300,NA
201039301,NA
201039302,NA
201039303,NA
201039306,NA
201039307,NA
201039308,NA
201039309,NA
201039310,NA
201039311,NA
201039312,NA
201039313,NA
201039314,NA
201039317,NA
201039318,NA
201039319,NA
201039320,NA
201039321,NA
201039322,NA
201039323,NA
201039324,NA
201039325,NA
201039326,NA
201039327,NA
201039328,NA
201039329,NA
201039330,NA
201039336,NA
201039337,NA
201039338,NA
201039339,NA
201039340,NA
201039341,NA
201039343,NA
201039344,NA
201039345,NA
201039346,NA
201039347,NA
201039348,NA
201039349,NA
201039350,NA
201039351,NA
201039352,NA
201039353,NA
201039354,NA
201039355,NA
201039356,NA
201039357,NA
201039358,NA
201039359,NA
201039377,NA
201039378,NA
201039379,NA
201039380,NA
201039381,NA
201039382,NA
201039383,NA
201039384,NA
201039385,NA
201039386,NA
201039387,NA
201039401,NA
201039402,NA
201039403,NA
201039404,NA
201039405,NA
201039406,NA
201039407,NA
201039408,NA
201039409,NA
201039410,NA
201039420,NA
201039421,NA
201039422,NA
201039423,NA
201039424,NA
201039425,NA
201039426,NA
201039427,NA
201039428,NA
201039429,NA
201039461,NA
201039462,NA
201039463,NA
201039464,NA
201039465,NA
201039466,NA
201039467,NA
201039468,NA
201039469,NA
201039470,NA
201039471,NA
201039472,NA
201039473,NA
201039474,NA
201039475,NA
201039476,NA
201039478,NA
201039479,NA
201039480,NA
201039481,NA
201039482,NA
201039483,NA
201039484,NA
201039485,NA
201039486,NA
201039487,NA
201039488,NA
201039489,NA
201039490,NA
201039491,NA
201039492,NA
201039493,NA
201039494,NA
201039495,NA
201039496,NA
201039497,NA
201039498,NA
201039499,NA
201039527,NA
201039574,NA
201039615,NA
201039619,NA
201039620,NA
201040392,NA
201040397,NA
201040400,NA
201040401,NA
201040402,NA
201040403,NA
201040404,NA
201040408,NA
201040409,NA
201040410,NA
201040411,NA
201040416,NA
201040417,NA
201040420,NA
201040421,NA
201040422,NA
201040423,NA
201040506,NA
201040514,NA
201040515,NA
201040520,NA
201040521,NA
201040528,NA
201040529,NA
201040530,NA
201040531,NA
201040532,NA
201040533,NA
201040534,NA
201040541,NA
201040542,NA
201040543,NA
201040544,NA
201040545,NA
201040546,NA
201040547,NA
201040548,NA
201040549,NA
201040550,NA
201040551,NA
201040552,NA
201040553,NA
201040554,NA
201040555,NA
201040556,NA
201040557,NA
201040558,NA
201040700,NA
201040701,NA
201040702,NA
201040703,NA
201040704,NA
201040741,NA
201040742,NA
201040743,NA
201040744,NA
201040745,NA
201040746,NA
201040747,NA
201040763,NA
201040764,NA
201040765,NA
201040766,NA
201040767,NA
201040768,NA
201040769,NA
201040770,NA
201040771,NA
201040772,NA
201040773,NA
201040774,NA
201040775,NA
201040776,NA
201040777,NA
201040778,NA
201040779,NA
201040780,NA
201040781,NA
201040782,NA
201040783,NA
201040784,NA
201040785,NA
201040786,NA
201040787,NA
201040800,NA
201040801,NA
201040802,NA
201040803,NA
201040804,NA
201040805,NA
201040806,NA
201040807,NA
201040824,NA
201040825,NA
201040826,NA
201040827,NA
201040828,NA
201040829,NA
201040830,NA
201040831,NA
201040832,NA
201040833,NA
201040834,NA
201040835,NA
201040836,NA
201040837,NA
201040838,NA
201040839,NA
201040840,NA
201040841,NA
201040842,NA
201040843,NA
201040844,NA
201040845,NA
201040846,NA
201040847,NA
201040848,NA
201040849,NA
201040850,NA
201040851,NA
201040852,NA
201040853,NA
201040854,NA
201040855,NA
201040856,NA
201040857,NA
201040889,NA
201040890,NA
201040891,NA
201040892,NA
201040893,NA
201040894,NA
201040895,NA
201040896,NA
201040897,NA
201040898,NA
201040899,NA
201041022,NA
201041130,NA
201041134,NA
201041135,NA
201041136,NA
201041137,NA
201041138,NA
201041139,NA
201041140,NA
201041141,NA
201041142,NA
201041143,NA
201041144,NA
201041145,NA
201041146,NA
201041150,NA
201041157,NA
201041164,NA
201041165,NA
201041166,NA
201041167,NA
201041214,NA
201041215,NA
201041216,NA
201041217,NA
201041218,NA
201041219,NA
201041220,NA
201041221,NA
201041222,NA
201041249,NA
201041250,NA
201041255,NA
201041786,NA
201041800,NA
201041801,NA
201041802,NA
201041803,NA
201041804,NA
201041805,NA
201041806,NA
201041807,NA
201041825,NA
201041838,NA
201041839,NA
201041840,NA
201041841,NA
201041842,NA
201041843,NA
201041844,NA
201041845,NA
201041846,NA
201041847,NA
201041848,NA
201041849,NA
201041850,NA
201041851,NA
201041852,NA
201041853,NA
201041854,NA
201041855,NA
201041856,NA
201041857,NA
201041858,NA
201041859,NA
201041873,NA
201041874,NA
201041875,NA
201041876,NA
201041877,NA
201041878,NA
201041879,NA
201041880,NA
201041881,NA
201041882,NA
201041883,NA
201041884,NA
201041885,NA
201041886,NA
201041887,NA
201041888,NA
201041889,NA
201041890,NA
201041891,NA
201041892,NA
201041894,NA
201041895,NA
201041896,NA
201041897,NA
201041898,NA
201041899,NA
201042800,NA
201042809,NA
201042810,NA
201042811,NA
201042812,NA
201042813,NA
201042814,NA
201042815,NA
201042816,NA
201042817,NA
201042818,NA
201042819,NA
201042820,NA
201042837,NA
201042838,NA
201042839,NA
201042840,NA
201042841,NA
201042842,NA
201042843,NA
201042865,NA
201042866,NA
201042867,NA
201042868,NA
201042869,NA
201042870,NA
201042871,NA
201042872,NA
201042873,NA
201042874,NA
201042875,NA
201042876,NA
201042877,NA
201042878,NA
201042879,NA
201042880,NA
201042881,NA
201042882,NA
201042907,NA
201042908,NA
201042909,NA
201042910,NA
201042911,NA
201042912,NA
201042913,NA
201042914,NA
201042915,NA
201042916,NA
201042917,NA
201042918,NA
201042919,NA
201042920,NA
201042921,NA
201042922,NA
201042923,NA
201042924,NA
201042925,NA
201042926,NA
201042927,NA
201042928,NA
201042929,NA
201042930,NA
201042931,NA
201042932,NA
201042933,NA
201042934,NA
201042935,NA
201042936,NA
201042940,NA
201042981,NA
201042982,NA
201042984,NA
201042985,NA
201042986,NA
201042987,NA
201042998,NA
201043008,NA
201043009,NA
201043010,NA
201043011,NA
201043012,NA
201043013,NA
201043014,NA
201043015,NA
201043016,NA
201043017,NA
201043018,NA
201043019,NA
201043020,NA
201043021,NA
201043022,NA
201043023,NA
201043024,NA
201043025,NA
201043026,NA
201043027,NA
201043028,NA
201043029,NA
201043030,NA
201043031,NA
201043032,NA
201043033,NA
201043034,NA
201043035,NA
201043036,NA
201043037,NA
201043038,NA
201043039,NA
201043040,NA
201043041,NA
201043042,NA
201043043,NA
201043044,NA
201043045,NA
201043046,NA
201043047,NA
201043048,NA
201043049,NA
201043050,NA
201043051,NA
201043052,NA
201043053,NA
201043054,NA
201043055,NA
201043056,NA
201043057,NA
201043058,NA
201043059,NA
201043077,NA
201043078,NA
201043095,NA
201043096,NA
201043097,NA
201043098,NA
201043100,NA
201043101,NA
201043102,NA
201043103,NA
201043104,NA
201043106,NA
201043107,NA
201043108,NA
201043109,NA
201043110,NA
201043111,NA
201043113,NA
201043122,NA
201043123,NA
201043124,NA
201043125,NA
201043126,NA
201043127,NA
201043128,NA
201043129,NA
201043130,NA
201043131,NA
201043132,NA
201043133,NA
201043134,NA
201043135,NA
201043136,NA
201043137,NA
201043138,NA
201043139,NA
201043140,NA
201043141,NA
201043142,NA
201043143,NA
201043144,NA
201043152,NA
201043193,NA
201043194,NA
201043195,NA
201043196,NA
201043197,NA
201043198,NA
201043203,NA
201043213,NA
201043214,NA
201043215,NA
201043216,NA
201043217,NA
201043218,NA
201043219,NA
201043221,NA
201043225,NA
201043226,NA
201043227,NA
201043228,NA
201043229,NA
201043230,NA
201043231,NA
201043232,NA
201043256,NA
201043267,NA
201043268,NA
201043269,NA
201043270,NA
201043271,NA
201043272,NA
201043273,NA
201043274,NA
201043275,NA
201043276,NA
201043290,NA
201043291,NA
201043292,NA
201043293,NA
201043294,NA
201043295,NA
201043296,NA
201043297,NA
201043298,NA
201043299,NA
201043300,NA
201043301,NA
201043302,NA
201043303,NA
201043304,NA
201043305,NA
201043306,NA
201043308,NA
201043309,NA
201043310,NA
201043311,NA
201043313,NA
201043314,NA
201043315,NA
201043316,NA
201043317,NA
201043318,NA
201043319,NA
201043320,NA
201043321,NA
201043322,NA
201043323,NA
201043324,NA
201043325,NA
201043326,NA
201043327,NA
201043328,NA
201043329,NA
201043330,NA
201043331,NA
201043332,NA
201043333,NA
201043334,NA
201043335,NA
201043336,NA
201043337,NA
201043338,NA
201043339,NA
201043340,NA
201043341,NA
201043342,NA
201043343,NA
201043344,NA
201043345,NA
201043346,NA
201043348,NA
201043349,NA
201043350,NA
201043351,NA
201043353,NA
201043354,NA
201043355,NA
201043356,NA
201043357,NA
201043358,NA
201043359,NA
201043360,NA
201043361,NA
201043362,NA
201043367,NA
201043368,NA
201043369,NA
201043370,NA
201043371,NA
201043373,NA
201043374,NA
201043375,NA
201043376,NA
201043377,NA
201043378,NA
201043379,NA
201043380,NA
201043381,NA
201043382,NA
201043383,NA
201043384,NA
201043385,NA
201043386,NA
201043387,NA
201043388,NA
201043389,NA
201043390,NA
201043391,NA
201043392,NA
201043400,NA
201043401,NA
201043402,NA
201043403,NA
201043406,NA
201043407,NA
201043408,NA
201043409,NA
201043410,NA
201043411,NA
201043412,NA
201043413,NA
201043414,NA
201043415,NA
201043432,NA
201043433,NA
201043434,NA
201043435,NA
201043436,NA
201043441,NA
201043442,NA
201043443,NA
201043444,NA
201043445,NA
201043450,NA
201043451,NA
201043452,NA
201043454,NA
201043455,NA
201044335,NA
201044389,NA
201044391,NA
201044393,NA
201044395,NA
201044518,NA
201044519,NA
201044520,NA
201044583,NA
201044585,NA
201044586,NA
201044621,NA
201044622,NA
201044710,NA
201044712,NA
201044713,NA
201044765,NA
201044772,NA
201044800,NA
201051084,NA
201053437,NA
201053559,NA
201100001,Openroad
201100006,Openroad
201100011,Openroad
201100022,Openroad
201100026,Openroad
201100037,Urban
201100041,Openroad
201100045,Openroad
201100048,Urban
201100052,Openroad
201100066,Urban
201100073,Openroad
201100078,Openroad
201100087,Openroad
201100089,Openroad
201100093,Openroad
201100096,Openroad
201100098,Openroad
201100099,Openroad
201100104,Openroad
201100106,Openroad
201100108,Openroad
201100110,Openroad
201100118,Openroad
201100124,Openroad
201100127,Openroad
201100131,Openroad
201100132,Openroad
201101000,Openroad
201101001,Openroad
201101004,Openroad
201101005,Urban
201101019,Urban
201101020,Openroad
201101036,Urban
201101037,Openroad
201101038,Urban
201101039,Urban
201101040,Openroad
201101041,Urban
201101051,Openroad
201101052,Openroad
201101053,Urban
201101054,Openroad
201101055,Urban
201101056,Urban
201101057,Openroad
201101058,Urban
201101059,Urban
201101060,Openroad
201101061,Openroad
201101062,Urban
201101063,Openroad
201101064,Openroad
201101065,Urban
201101066,Openroad
201101067,Urban
201101068,Openroad
201101069,Urban
201101076,Urban
201101077,Openroad
201101078,Openroad
201101079,Openroad
201101080,Openroad
201101083,Urban
201101084,Urban
201101085,Urban
201101087,Openroad
201101094,Urban
201101096,Urban
201101097,Urban
201101099,Urban
201101196,Openroad
201101197,Urban
201101198,Urban
201101199,Urban
201101200,Urban
201101202,Urban
201101231,Urban
201101232,Openroad
201101233,Openroad
201101234,Urban
201101242,Urban
201101288,Openroad
201101338,Openroad
201101403,Openroad
201101404,Urban
201101406,Urban
201101407,Urban
201101408,Openroad
201101416,Urban
201101417,Urban
201101418,Urban
201101423,Urban
201101424,Urban
201101425,Openroad
201101426,Openroad
201101427,Openroad
201101428,Openroad
201101429,Urban
201101431,Urban
201101432,Openroad
201101433,Openroad
201101434,Urban
201101436,Openroad
201101446,Urban
201101447,Openroad
201101448,Urban
201101460,Urban
201101461,Urban
201101462,Urban
201101463,Urban
201101477,Openroad
201101478,Urban
201101479,Openroad
201101480,Openroad
201101481,Urban
201101482,Urban
201101483,Openroad
201101484,Openroad
201101485,Openroad
201101491,Openroad
201101492,Openroad
201101493,Openroad
201101494,Openroad
201101495,Urban
201101498,Urban
201101499,Openroad
201101500,Urban
201101501,Urban
201101502,Openroad
201101503,Urban
201101505,Urban
201101508,Openroad
201101509,Openroad
201101510,Urban
201101511,Urban
201101512,Openroad
201101515,Urban
201101516,Openroad
201101517,Openroad
201101518,Openroad
201101519,Urban
201101522,Openroad
201101523,Openroad
201101524,Openroad
201101526,Urban
201101527,Urban
201101528,Urban
201101534,Urban
201101535,Openroad
201101540,Openroad
201101541,Openroad
201101546,Urban
201101547,Openroad
201101548,Urban
201101549,Openroad
201101550,Openroad
201101551,Urban
201101552,Urban
201101553,Openroad
201101554,Urban
201101555,Urban
201101556,Urban
201101557,Urban
201101558,Openroad
201101560,Urban
201101561,Urban
201101573,Urban
201101574,Urban
201101575,Openroad
201101576,Urban
201101577,Urban
201101578,Openroad
201101593,Openroad
201101594,Urban
201101595,Urban
201101596,Urban
201101597,Urban
201101609,Openroad
201101610,Urban
201101617,Urban
201101621,Urban
201101622,Urban
201101644,Openroad
201101655,Openroad
201101667,Openroad
201101668,Urban
201102012,Urban
201102014,Openroad
201102022,Urban
201102023,Urban
201102024,Urban
201102025,Urban
201102026,Urban
201102027,Urban
201102038,Urban
201102039,Urban
201102040,Openroad
201102042,Urban
201102045,Openroad
201102049,Openroad
201102050,Openroad
201102051,Openroad
201102052,Urban
201102053,Urban
201102054,Openroad
201102067,Urban
201102068,Urban
201102069,Openroad
201102070,Urban
201102071,Urban
201102072,Urban
201102074,Urban
201102075,Openroad
201102076,Urban
201102077,Urban
201102078,Urban
201102079,Openroad
201102080,Urban
201102081,Openroad
201102083,Openroad
201102084,Urban
201102085,Urban
201102086,Urban
201102087,Openroad
201102088,Openroad
201102089,Urban
201102090,Urban
201102091,Urban
201102092,Openroad
201102093,Openroad
201102094,Urban
201102095,Urban
201102096,Urban
201102097,Urban
201102305,Urban
201102306,Urban
201102307,Urban
201102308,Openroad
201102309,Urban
201102340,Urban
201102341,Openroad
201102342,Openroad
201102343,Urban
201102344,Urban
201102345,Openroad
201102346,Openroad
201102347,Openroad
201102348,Openroad
201102349,Openroad
201102350,Openroad
201102351,Urban
201102352,Openroad
201102353,Openroad
201102354,Openroad
201102355,Openroad
201102356,Openroad
201102357,Urban
201102358,Urban
201102359,Openroad
201102360,Urban
201102380,Openroad
201102381,Openroad
201102391,Urban
201102392,Urban
201102393,Urban
201102394,Openroad
201102395,Openroad
201102396,Openroad
201102397,Openroad
201102398,Urban
201102586,Openroad
201102590,Urban
201102591,Urban
201102592,Urban
201102593,Openroad
201102595,Openroad
201102601,Openroad
201102622,Urban
201102623,Urban
201102670,Urban
201102674,Openroad
201102675,Urban
201102676,Openroad
201102677,Urban
201102678,Urban
201102679,Urban
201102680,Openroad
201102682,Urban
201102789,Urban
201102790,Openroad
201102791,Urban
201102792,Openroad
201102793,Openroad
201102794,Urban
201102815,Urban
201102816,Urban
201102817,Urban
201102820,Urban
201102821,Urban
201102835,Urban
201102838,Openroad
201102843,Openroad
201102847,Urban
201102848,Urban
201102849,Urban
201102867,Urban
201102905,Urban
201102906,Urban
201102912,Urban
201102913,Urban
201102914,Urban
201102922,Openroad
201102925,Urban
201102926,Urban
201102927,Openroad
201102928,Urban
201102929,Urban
201102930,Openroad
201102931,Openroad
201102932,Openroad
201102933,Openroad
201102934,Urban
201102935,Urban
201102945,Openroad
201102946,Openroad
201102947,Openroad
201102948,Urban
201102949,Urban
201102950,Openroad
201102955,Openroad
201102956,Urban
201102957,Urban
201102958,Urban
201102960,Urban
201102961,Urban
201102962,Openroad
201102963,Openroad
201102964,Urban
201102965,Openroad
201102971,Openroad
201102972,Urban
201102975,Openroad
201102977,Openroad
201102979,Urban
201102980,Urban
201102981,Openroad
201102982,Urban
201102993,Urban
201102994,Urban
201102995,Urban
201102996,Openroad
201102997,Urban
201103040,Urban
201103041,Urban
201103042,Urban
201103114,Openroad
201103115,Urban
201103136,Urban
201103210,Urban
201103211,Urban
201103212,Urban
201103213,Urban
201103220,Openroad
201103221,Openroad
201103222,Openroad
201103223,Urban
201103224,Urban
201103225,Urban
201103226,Urban
201103227,Openroad
201103228,Urban
201103229,Urban
201103233,Urban
201103234,Openroad
201103235,Urban
201103236,Openroad
201103237,Urban
201103246,Openroad
201103247,Openroad
201103248,Urban
201103258,Urban
201103259,Urban
201103260,Urban
201103266,Urban
201103267,Openroad
201103268,Openroad
201103269,Urban
201103270,Openroad
201103271,Openroad
201103272,Urban
201103273,Openroad
201103274,Openroad
201103275,Urban
201103276,Openroad
201103277,Openroad
201103278,Urban
201103279,Urban
201103289,Urban
201103290,Openroad
201103291,Urban
201103306,Urban
201103307,Openroad
201103356,Openroad
201103357,Openroad
201103358,Openroad
201103460,Openroad
201103474,Urban
201103601,Urban
201103603,Openroad
201103612,Urban
201103614,Openroad
201103615,Urban
201103616,Urban
201103617,Openroad
201103618,Urban
201103619,Urban
201103620,Openroad
201103621,Openroad
201103627,Openroad
201103628,Urban
